mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.22790427207946778,0.08422312736167024,0.01155996322631836,0.0005011268610966168,5,1,5,100,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8378378378378378,0.8095238095238095,0.8435374149659864,0.7619047619047619,0.8571428571428571,0.8219893362750506,0.03381363677838988,33,0.8690476190476191,0.8709677419354839,0.8862478777589134,0.8879456706281834,0.8709677419354839,0.8770353302611367,0.008262461436319734
0.34860687255859374,0.015571640140068857,0.020597314834594725,0.0015474072764957685,5,1,5,200,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.831081081081081,0.8027210884353742,0.8435374149659864,0.7551020408163265,0.8571428571428571,0.817916896488325,0.036180108866069975,46,0.8758503401360545,0.8743633276740238,0.8794567062818336,0.8828522920203735,0.8624787775891342,0.8750002887402839,0.006919973426233946
0.5701197147369385,0.07284255379861655,0.03191542625427246,0.004942879254975884,5,1,5,300,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.8378378378378378,0.8095238095238095,0.8435374149659864,0.7619047619047619,0.8571428571428571,0.8219893362750506,0.03381363677838988,33,0.8758503401360545,0.8760611205432938,0.8760611205432938,0.8811544991511036,0.8692699490662139,0.8756794058879919,0.0037783174473120227
0.18037595748901367,0.011983793629873665,0.01251678466796875,0.0017068924111429103,5,2,2,100,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8513513513513513,0.8027210884353742,0.8503401360544217,0.7755102040816326,0.8503401360544217,0.8260525831954404,0.031364594217636634,17,0.8673469387755102,0.8692699490662139,0.8777589134125636,0.8845500848896435,0.865874363327674,0.872960049894321,0.00710899172786122
0.46851682662963867,0.060958935775014315,0.026653051376342773,0.005583161670647175,5,2,2,200,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8243243243243243,0.8231292517006803,0.8503401360544217,0.7551020408163265,0.8503401360544217,0.8206471777900349,0.034868870413066085,35,0.8690476190476191,0.8641765704584041,0.8794567062818336,0.8811544991511036,0.8675721561969439,0.8722815102271809,0.00676076160008048
0.515889835357666,0.018144699465941758,0.029337501525878905,0.0033926282977727413,5,2,2,300,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.8243243243243243,0.8163265306122449,0.8571428571428571,0.7619047619047619,0.8435374149659864,0.8206471777900349,0.032676469797404024,35,0.8707482993197279,0.8692699490662139,0.8760611205432938,0.8828522920203735,0.8675721561969439,0.8733007634293106,0.005557530892505916
0.21344246864318847,0.03040922681527648,0.01746792793273926,0.01152001012653993,5,2,5,100,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8445945945945946,0.8027210884353742,0.8503401360544217,0.7687074829931972,0.8503401360544217,0.823340687626402,0.03261785986707111,29,0.8690476190476191,0.8709677419354839,0.8794567062818336,0.8845500848896435,0.8590831918505942,0.872621068801035,0.008806866750450986
0.35135889053344727,0.03127431204201623,0.023050546646118164,0.004668195719931839,5,2,5,200,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8378378378378378,0.8163265306122449,0.8503401360544217,0.7755102040816326,0.8639455782312925,0.8287920573634858,0.030907154884910016,10,0.8741496598639455,0.8624787775891342,0.8743633276740238,0.8828522920203735,0.8624787775891342,0.8712645669473222,0.007830474325868402
0.5353423118591308,0.045875628583824296,0.032688570022583005,0.005436331583281767,5,2,5,300,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.831081081081081,0.8095238095238095,0.8503401360544217,0.7619047619047619,0.8503401360544217,0.8206379849236992,0.033004879039162154,39,0.8741496598639455,0.8726655348047538,0.8760611205432938,0.8811544991511036,0.865874363327674,0.8739810355381541,0.004965127279454427
0.18845691680908203,0.010058795499120183,0.012272167205810546,0.001397475677396317,10,1,2,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.831081081081081,0.8027210884353742,0.8639455782312925,0.7619047619047619,0.8707482993197279,0.8260801617944475,0.04029434135165906,16,0.9829931972789115,0.9847198641765704,0.9830220713073005,0.9779286926994907,0.9847198641765704,0.9826767379277687,0.00249447649380801
0.4080173969268799,0.049287543776262564,0.022600793838500978,0.0021843022341151105,10,1,2,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8175675675675675,0.8095238095238095,0.8639455782312925,0.782312925170068,0.8707482993197279,0.8288196359624932,0.03362634901692867,7,0.9812925170068028,0.9847198641765704,0.9864176570458404,0.9830220713073005,0.9796264855687606,0.9830157190210549,0.0024055628016396535
